timestamp,open,high,low,close,volume
2025-05-09 16:10:00,193.1500,193.1500,192.9900,193.0700,26305
2025-05-09 16:05:00,193.1800,193.3100,193.0600,193.1500,37711
2025-05-09 16:00:00,193.0800,193.4000,193.0520,193.1400,5998155
2025-05-09 15:55:00,193.5200,193.5200,193.0300,193.0800,974293
2025-05-09 15:50:00,193.4000,193.7198,193.2900,193.5300,610817
2025-05-09 15:45:00,193.4800,193.4991,193.2100,193.3900,367336
2025-05-09 15:40:00,193.3200,193.5300,193.3000,193.4700,331742
2025-05-09 15:35:00,193.3300,193.3800,193.1200,193.3050,312751
2025-05-09 15:30:00,193.1000,193.3500,192.7000,193.3296,348584
2025-05-09 15:25:00,193.0200,193.2000,193.0100,193.0900,204295
2025-05-09 15:20:00,193.2000,193.2000,192.8300,193.0200,243142
2025-05-09 15:15:00,193.1400,193.2400,193.0100,193.1800,191544
2025-05-09 15:10:00,193.1564,193.3199,192.9200,193.1500,292424
2025-05-09 15:05:00,192.7500,193.2388,192.7100,193.1500,244024
2025-05-09 15:00:00,192.5700,192.7993,192.5300,192.7500,159417
2025-05-09 14:55:00,192.5100,192.6300,192.4200,192.5500,165739
2025-05-09 14:50:00,192.5500,192.6700,192.4350,192.4900,175501
2025-05-09 14:45:00,192.2600,192.5450,192.2436,192.5350,114661
2025-05-09 14:40:00,192.3600,192.4400,192.1900,192.2558,100317
2025-05-09 14:35:00,192.5200,192.5500,192.2900,192.3500,91757
2025-05-09 14:30:00,192.3400,192.5900,192.2700,192.5200,1268000
2025-05-09 14:25:00,192.3200,192.4300,192.2500,192.3400,123069
2025-05-09 14:20:00,192.1700,192.3400,192.1150,192.3200,121035
2025-05-09 14:15:00,192.3400,192.4600,192.0000,192.1500,125893
2025-05-09 14:10:00,192.3000,192.4600,192.2600,192.3400,145476
2025-05-09 14:05:00,192.4650,192.5150,192.2850,192.3300,149795
2025-05-09 14:00:00,192.7998,192.8600,192.4450,192.4600,134301
2025-05-09 13:55:00,192.7300,192.8900,192.6640,192.8000,163203
2025-05-09 13:50:00,192.7336,192.8100,192.5100,192.7300,216008
2025-05-09 13:45:00,192.6400,192.7800,192.5750,192.7250,163092
2025-05-09 13:40:00,192.2500,192.7399,192.1900,192.6400,197854
2025-05-09 13:35:00,192.0950,192.2921,192.0900,192.2450,135326
2025-05-09 13:30:00,192.1550,192.2100,191.9700,192.0984,128512
2025-05-09 13:25:00,192.1250,192.2900,192.0100,192.1500,136728
2025-05-09 13:20:00,192.1789,192.4000,191.6500,192.1499,281815
2025-05-09 13:15:00,191.9650,192.3200,191.9650,192.2000,101714
2025-05-09 13:10:00,192.1700,192.3400,191.9300,191.9500,151913
2025-05-09 13:05:00,191.9700,192.1900,191.7500,192.1900,119180
2025-05-09 13:00:00,192.0900,192.1796,191.9400,191.9600,92532
2025-05-09 12:55:00,192.2900,192.3900,191.9800,192.0799,102775
2025-05-09 12:50:00,192.0400,192.2899,191.9800,192.2800,99056
2025-05-09 12:45:00,192.0600,192.1700,191.7600,192.0250,238854
2025-05-09 12:40:00,192.2100,192.3200,192.0300,192.0700,167804
2025-05-09 12:35:00,192.4200,192.6127,192.1901,192.2100,161951
2025-05-09 12:30:00,192.4300,192.6000,192.3600,192.4000,144202
2025-05-09 12:25:00,192.5186,192.5186,192.4000,192.4300,217041
2025-05-09 12:20:00,192.2800,192.5500,192.2500,192.5139,136896
2025-05-09 12:15:00,192.2054,192.4900,192.1100,192.2500,199760
2025-05-09 12:10:00,192.0600,192.2300,191.8200,192.2100,213683
2025-05-09 12:05:00,192.2208,192.4195,192.0200,192.0300,228407
2025-05-09 12:00:00,193.0303,193.1500,192.2300,192.2450,277461
2025-05-09 11:55:00,192.6800,193.0500,192.5200,193.0399,276499
2025-05-09 11:50:00,192.4950,192.8500,192.4200,192.7200,289416
2025-05-09 11:45:00,192.0500,192.5414,192.0200,192.4900,268171
2025-05-09 11:40:00,192.0600,192.1100,191.8600,192.0700,191411
