timestamp,open,high,low,close,volume
2025-05-09 15:45:00,594.0200,594.0316,593.0400,593.5300,99099
2025-05-09 15:40:00,594.6000,594.6000,593.8400,593.9500,125452
2025-05-09 15:35:00,594.5900,594.8799,594.3400,594.5350,92485
2025-05-09 15:30:00,593.8450,594.7100,593.1401,594.6000,141452
2025-05-09 15:25:00,593.6900,594.0500,593.4600,593.8900,63932
2025-05-09 15:20:00,593.6000,593.7799,593.0700,593.7000,81075
2025-05-09 15:15:00,593.8200,593.8700,593.2250,593.5250,59398
2025-05-09 15:10:00,594.1500,594.5400,593.3300,593.7000,76083
2025-05-09 15:05:00,593.5830,594.7400,593.3501,594.0901,73868
2025-05-09 15:00:00,592.8250,593.9889,592.8250,593.5800,164241
2025-05-09 14:55:00,592.8200,593.0999,592.6100,592.8250,66994
2025-05-09 14:50:00,593.0500,593.3200,592.4700,592.8000,74400
2025-05-09 14:45:00,592.5000,593.2000,592.3883,592.9550,68136
2025-05-09 14:40:00,592.7500,593.3399,592.3200,592.4400,48857
2025-05-09 14:35:00,593.3288,593.3500,592.2501,592.7700,76582
2025-05-09 14:30:00,592.4650,593.3000,592.2654,593.2800,62850
2025-05-09 14:25:00,592.6200,592.7200,592.2600,592.4600,71969
2025-05-09 14:20:00,592.8800,593.1400,592.3000,592.6200,78469
2025-05-09 14:15:00,593.3250,593.7500,592.3200,592.8100,91917
2025-05-09 14:10:00,593.1000,593.4900,592.8800,593.3250,98885
2025-05-09 14:05:00,593.6650,593.8100,593.1100,593.1100,92108
2025-05-09 14:00:00,594.6100,594.7000,593.6447,593.6447,57709
2025-05-09 13:55:00,594.4400,594.9989,594.3200,594.6100,55231
2025-05-09 13:50:00,595.2700,595.3050,594.3500,594.5372,58009
2025-05-09 13:45:00,595.4250,595.7800,595.2014,595.2500,74892
2025-05-09 13:40:00,594.4350,595.5800,594.2000,595.4914,66394
2025-05-09 13:35:00,594.2400,594.7493,593.8450,594.4388,52846
2025-05-09 13:30:00,594.7050,594.8387,593.8300,594.3100,63622
2025-05-09 13:25:00,595.3050,595.6720,594.6400,594.6900,56945
2025-05-09 13:20:00,595.4250,595.8100,593.6000,595.1678,112464
2025-05-09 13:15:00,594.7200,595.9500,594.7000,595.4250,53317
2025-05-09 13:10:00,594.7674,595.8200,594.5730,594.8300,64682
2025-05-09 13:05:00,594.9850,595.0600,594.0700,594.6300,72291
2025-05-09 13:00:00,595.0800,595.4800,594.8500,595.0500,68758
2025-05-09 12:55:00,596.3800,596.6250,594.6700,595.0400,63436
2025-05-09 12:50:00,595.7750,596.3800,595.5500,596.3000,52328
2025-05-09 12:45:00,597.2550,597.2550,595.2900,595.7700,194699
2025-05-09 12:40:00,596.8850,597.6600,596.8400,597.2550,49079
2025-05-09 12:35:00,596.5450,597.6500,596.5450,596.9034,90303
2025-05-09 12:30:00,595.9865,596.6100,595.5326,596.5700,72156
2025-05-09 12:25:00,596.3200,596.3809,595.5890,596.0200,46696
2025-05-09 12:20:00,596.1150,596.4999,595.9001,596.2900,68262
2025-05-09 12:15:00,596.5900,596.8492,595.3453,596.1700,94770
2025-05-09 12:10:00,596.6100,596.7182,595.5401,596.5800,94724
2025-05-09 12:05:00,597.5650,598.0000,596.3400,596.5500,169697
2025-05-09 12:00:00,599.3400,599.5178,597.5160,597.5160,62059
2025-05-09 11:55:00,598.6000,599.5000,598.5500,599.3090,62324
2025-05-09 11:50:00,598.4050,599.3893,598.3300,598.6728,73829
2025-05-09 11:45:00,598.1150,598.8650,597.9100,598.3600,53618
2025-05-09 11:40:00,598.1900,598.6500,597.7029,598.0900,47931
